id,category,creator_id,level,maxUsers,price,title,duration,datetime,creator,description,enrolled_users
971,Kickboxing,830,begginer,36,17.92,A Kickboxing class,1 h ,2023-01-16 16:00:00.530965,victor_adams,"Release stress and get a full-body workout with our empowering kickboxing classes. Learn striking techniques, improve your coordination, and build strength while unleashing your inner warrior in a fun and supportive environment.",[]
972,Zumba,31,advanced,24,16.07,A Zumba class,0 h 30 min,2022-07-19 00:00:00.530965,connor_moran,"Join the dance party and get your heart pumping with our exhilarating Zumba classes. Burn calories, boost your energy, and let loose to infectious Latin and international rhythms that make exercising feel like a celebration.",[]
973,Personalized,553,all levels,1,13.59,A Personalized class,1 h 25 min,2022-12-05 17:00:00.530965,david_davis,"Experience the ultimate tailored fitness program with our personalized classes. Our expert trainers will design a workout plan specifically for you, taking into account your goals, fitness level, and preferences to ensure optimal results and motivation.",[]
974,Pilates,283,intermediate,12,17.03,A Pilates class,2 h ,2023-03-08 02:00:00.530965,erin_curtis,"Sculpt your body and improve your posture with our dynamic Pilates sessions. Strengthen your core, tone your muscles, and increase flexibility while engaging in precise movements that promote body awareness and grace.",[]
975,Body Pump,642,all levels,8,15.51,A Body Pump class,1 h 50 min,2023-05-12 20:30:00.530965,laura_rodriguez,"Sculpt and define your muscles with our invigorating body pump classes. Using barbells and adjustable weights, you'll perform a series of strength-training exercises to target all major muscle groups, leaving you feeling strong and confident.",[]
976,Body Combat,55,advanced,1,10.67,A Body Combat class,0 h ,2023-02-21 21:00:00.530965,tony_cruz,"Channel your energy and release stress with our dynamic body combat classes. Combine martial arts-inspired moves with cardiovascular exercises to improve strength, coordination, and cardiovascular fitness in a challenging and empowering session.",[]
977,ABS,952,all levels,47,17.3,A ABS class,2 h ,2022-11-05 17:30:00.530965,mr__jeffery_cannon,"Sculpt a strong and defined core with our dedicated ABS classes. Through a variety of exercises specifically targeting your abdominal muscles, you'll work towards achieving a toned midsection and improved stability.",[]
978,Yoga,352,intermediate,5,11.7,A Yoga class,2 h ,2023-04-19 01:30:00.530965,pamela_fox,"Discover inner peace and enhance your physical and mental well-being with our invigorating yoga classes. Unwind, increase flexibility, and strengthen your body while finding balance and harmony in a serene environment.",[]
979,Personalized,740,begginer,44,15.83,A Personalized class,2 h ,2023-05-03 15:00:00.530965,anthony_yang,"Experience the ultimate tailored fitness program with our personalized classes. Our expert trainers will design a workout plan specifically for you, taking into account your goals, fitness level, and preferences to ensure optimal results and motivation.",[]
980,HIIT,630,begginer,8,14.15,A HIIT class,0 h 5 min,2023-02-20 05:00:00.530965,charles_torres,Get ready to torch calories and boost your metabolism with our heart-pumping HIIT sessions. Alternate between intense bursts of exercise and short recovery periods to maximize fat burning and achieve fast results.,[]
981,Body Pump,54,advanced,40,15.81,A Body Pump class,1 h 20 min,2023-04-04 05:30:00.530965,krista_gibbs,"Sculpt and define your muscles with our invigorating body pump classes. Using barbells and adjustable weights, you'll perform a series of strength-training exercises to target all major muscle groups, leaving you feeling strong and confident.",[]
982,Kickboxing,180,intermediate,48,11.62,A Kickboxing class,0 h 45 min,2022-06-21 23:00:00.530965,stacy_webb,"Release stress and get a full-body workout with our empowering kickboxing classes. Learn striking techniques, improve your coordination, and build strength while unleashing your inner warrior in a fun and supportive environment.",[]
983,Body Combat,596,all levels,31,16.79,A Body Combat class,2 h ,2022-10-05 00:00:00.530965,terri_dunn,"Channel your energy and release stress with our dynamic body combat classes. Combine martial arts-inspired moves with cardiovascular exercises to improve strength, coordination, and cardiovascular fitness in a challenging and empowering session.",[]
984,HIIT,910,intermediate,13,11.1,A HIIT class,1 h 15 min,2023-02-05 15:30:00.530965,emily_simmons,Get ready to torch calories and boost your metabolism with our heart-pumping HIIT sessions. Alternate between intense bursts of exercise and short recovery periods to maximize fat burning and achieve fast results.,[]
985,Yoga,207,begginer,28,8.45,A Yoga class,0 h 55 min,2022-12-17 17:00:00.530965,anthony_skinner,"Discover inner peace and enhance your physical and mental well-being with our invigorating yoga classes. Unwind, increase flexibility, and strengthen your body while finding balance and harmony in a serene environment.",[]
986,Stretching,507,begginer,29,22.33,A Stretching class,1 h 45 min,2022-07-10 07:00:00.530965,kimberly_solis,"Enhance your flexibility, improve posture, and prevent injuries with our rejuvenating stretching classes. Release tension, increase range of motion, and promote muscle recovery while experiencing deep relaxation and stress relief.",[]
987,Other,325,intermediate,37,13.01,A Other class,1 h 45 min,2022-11-02 13:00:00.530965,thomas_clark,"Embark on a journey of exploration and variety with our diverse range of specialized fitness classes. From aerial yoga to functional training, we offer unique opportunities to challenge yourself, discover new passions, and uncover hidden talents. Step outside your comfort zone",[]
988,Boxing,651,advanced,15,12.32,A Boxing class,0 h 55 min,2022-09-11 02:30:00.530965,rachel_acevedo,"Unleash your inner fighter and improve your strength and agility with our empowering boxing classes. Learn proper boxing techniques, increase endurance, and build confidence while working up a sweat and relieving stress.",[]
989,Zumba,745,all levels,35,15.37,A Zumba class,0 h ,2022-08-26 16:00:00.530965,ronnie_short,"Join the dance party and get your heart pumping with our exhilarating Zumba classes. Burn calories, boost your energy, and let loose to infectious Latin and international rhythms that make exercising feel like a celebration.",[]
990,Other,528,intermediate,34,13.95,A Other class,0 h 40 min,2022-12-10 13:30:00.530965,kyle_shelton,"Embark on a journey of exploration and variety with our diverse range of specialized fitness classes. From aerial yoga to functional training, we offer unique opportunities to challenge yourself, discover new passions, and uncover hidden talents. Step outside your comfort zone",[]
991,Zumba,528,intermediate,23,17.9,A Zumba class,1 h 35 min,2022-11-05 22:00:00.530965,kyle_shelton,"Join the dance party and get your heart pumping with our exhilarating Zumba classes. Burn calories, boost your energy, and let loose to infectious Latin and international rhythms that make exercising feel like a celebration.",[]
992,CrossFit,150,intermediate,44,16.53,A CrossFit class,2 h ,2023-01-20 04:00:00.530965,lydia_rangel,"Unleash your inner athlete with our high-intensity CrossFit classes. Push your limits, increase strength and endurance, and experience the camaraderie of a supportive community as you tackle challenging workouts designed to optimize your fitness.",[]
993,GAP,199,advanced,48,11.61,A GAP class,1 h 25 min,2022-06-08 13:00:00.530965,luis_reyes,"Focus on your lower body and core strength with our targeted GAP classes. Tone and tighten your glutes, abs, and legs through a combination of exercises designed to help you achieve a firm and toned physique.",[]
994,Pilates,745,all levels,36,20.4,A Pilates class,2 h ,2023-05-01 13:30:00.530965,ronnie_short,"Sculpt your body and improve your posture with our dynamic Pilates sessions. Strengthen your core, tone your muscles, and increase flexibility while engaging in precise movements that promote body awareness and grace.",[]
995,Pilates,684,intermediate,5,10.57,A Pilates class,1 h 30 min,2022-08-19 20:00:00.530965,krista_diaz,"Sculpt your body and improve your posture with our dynamic Pilates sessions. Strengthen your core, tone your muscles, and increase flexibility while engaging in precise movements that promote body awareness and grace.",[]
996,CrossFit,179,begginer,48,13.46,A CrossFit class,1 h 50 min,2022-07-07 18:00:00.530965,ronald_rodriguez,"Unleash your inner athlete with our high-intensity CrossFit classes. Push your limits, increase strength and endurance, and experience the camaraderie of a supportive community as you tackle challenging workouts designed to optimize your fitness.",[]
997,CrossFit,793,intermediate,38,8.86,A CrossFit class,2 h ,2022-08-11 00:30:00.530965,justin_ryan,"Unleash your inner athlete with our high-intensity CrossFit classes. Push your limits, increase strength and endurance, and experience the camaraderie of a supportive community as you tackle challenging workouts designed to optimize your fitness.",[]
998,ABS,236,advanced,26,12.46,A ABS class,2 h ,2022-09-26 02:00:00.530965,vanessa_graham,"Sculpt a strong and defined core with our dedicated ABS classes. Through a variety of exercises specifically targeting your abdominal muscles, you'll work towards achieving a toned midsection and improved stability.",[]
999,Yoga,822,all levels,23,16.13,A Yoga class,0 h 45 min,2022-06-20 21:00:00.530965,michael_myers,"Discover inner peace and enhance your physical and mental well-being with our invigorating yoga classes. Unwind, increase flexibility, and strengthen your body while finding balance and harmony in a serene environment.",[]
